rent_price,area,build_area,rooms,baths,garages,city
1100000,62.0,62.0,2.0,2,1.0,Tocancipá
1100000,50.0,50.0,1.0,1,1.0,Bogotá D.C.
1100000,40.0,40.0,1.0,1,1.0,Cota (Incluye Siberia)
1100000,93.0,93.0,3.0,3,1.0,Cartagena de Indias
1100000,70.0,70.0,1.0,1,0.0,Barranquilla
1100000,50.0,50.0,1.0,1,1.0,Bogotá D.C.
1100000,74.0,74.0,2.0,2,1.0,Barranquilla
1100000,34.0,34.0,1.0,1,1.0,Bogotá D.C.
1100000,75.0,75.0,3.0,2,1.0,Cartagena de Indias
1100000,35.0,35.0,1.0,1,0.0,Bogotá D.C.
1100000,51.0,51.0,2.0,1,1.0,Barranquilla
1100000,40.0,40.0,1.0,1,1.0,Cota (Incluye Siberia)
1100000,59.0,59.0,2.0,2,0.0,Montería
1100000,70.0,70.0,3.0,2,1.0,Pereira
1100000,59.0,59.0,1.0,1,0.0,Pereira
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,1.0,Pereira
1100000,75.0,75.0,3.0,2,1.0,Villavicencio
1100000,75.0,75.0,3.0,2,0.0,Barranquilla
1100000,55.0,55.0,2.0,0,0.0,Medellín
1100000,34.0,34.0,1.0,1,0.0,Bogotá D.C.
1100000,56.0,56.0,2.0,2,0.0,Bogotá D.C.
1100000,22.0,22.0,1.0,1,0.0,Bogotá D.C.
1100000,48.0,52.0,2.0,1,0.0,Bogotá D.C.
1100000,28.05,31.42,1.0,1,0.0,Santa Marta
1100000,65.0,65.0,2.0,1,0.0,Barranquilla
1100000,72.0,72.0,4.0,2,0.0,Bogotá D.C.
1100000,53.0,53.0,3.0,2,1.0,Pereira
1100000,60.0,60.0,3.0,2,0.0,Itagui
1100000,48.0,48.0,2.0,2,1.0,Rionegro
1100000,20.0,20.0,1.0,1,0.0,Bogotá D.C.
1100000,56.0,56.0,2.0,1,0.0,Cartagena de Indias
1100000,55.24,62.0,2.0,2,1.0,Bogotá D.C.
1100000,30.0,30.0,1.0,1,0.0,Bogotá D.C.
1100000,67.8,67.8,3.0,1,0.0,Bogotá D.C.
1100000,37.0,42.0,2.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,2.0,1,0.0,Bello
1100000,51.0,51.0,2.0,2,0.0,Chía
1100000,50.0,50.0,2.0,1,0.0,Bogotá D.C.
1100000,25.0,25.0,1.0,1,1.0,Cartagena de Indias
1100000,59.0,59.0,2.0,2,0.0,Cali
1100000,55.0,55.0,2.0,2,1.0,Barranquilla
1100000,50.0,50.0,2.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,2.0,1,1.0,Bogotá D.C.
1100000,53.0,55.0,2.0,2,0.0,Chía
1100000,50.0,50.0,2.0,1,0.0,Bogotá D.C.
1100000,53.0,53.0,3.0,2,1.0,Pereira
1100000,74.0,74.0,3.0,2,1.0,Ibagué
1100000,53.0,53.0,2.0,2,1.0,Ricaurte
1100000,55.0,65.0,2.0,1,0.0,Villavicencio
1100000,68.0,68.0,4.0,2,0.0,Bogotá D.C.
1100000,70.0,70.0,3.0,2,0.0,Medellín
1100000,67.0,67.0,3.0,2,1.0,Madrid
1100000,42.0,50.0,3.0,1,1.0,Bogotá D.C.
1100000,52.0,52.0,2.0,2,0.0,Rionegro
1100000,98.0,78.0,3.0,2,1.0,Frontino
1100000,42.0,42.0,2.0,1,0.0,Medellín
1100000,65.0,65.0,3.0,1,0.0,Bogotá D.C.
1100000,30.0,30.0,1.0,1,0.0,Medellín
1100000,38.0,38.0,1.0,1,0.0,Manizales
1100000,30.0,30.0,1.0,1,0.0,Cali
1100000,75.0,75.0,3.0,2,1.0,Cartagena de Indias
1100000,110.0,86.0,3.0,2,1.0,Cartagena de Indias
1100000,65.0,65.0,2.0,2,1.0,Rionegro
1100000,50.0,50.0,2.0,2,0.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,80.0,80.0,3.0,1,0.0,Bogotá D.C.
1100000,80.0,80.0,3.0,1,0.0,Bogotá D.C.
1100000,45.0,45.0,2.0,2,0.0,Medellín
1100000,58.0,58.0,2.0,2,1.0,Barranquilla
1100000,30.0,30.0,1.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,0.0,Envigado
1100000,45.9,50.19,2.0,2,0.0,Chía
1100000,70.0,70.0,1.0,1,1.0,Pereira
1100000,48.0,48.0,3.0,2,0.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,35.0,35.0,1.0,1,1.0,Pereira
1100000,64.0,64.0,2.0,2,1.0,Cartagena de Indias
1100000,80.0,80.0,1.0,2,1.0,La Calera
1100000,34.0,34.0,1.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,54.0,54.0,3.0,1,0.0,Bogotá D.C.
1100000,44.0,44.0,1.0,1,0.0,Medellín
1100000,25.0,25.0,1.0,1,0.0,Medellín
1100000,50.0,50.0,1.0,1,0.0,Medellín
1100000,30.0,30.0,1.0,1,1.0,Medellín
1100000,54.0,54.0,2.0,1,1.0,Medellín
1100000,42.0,42.0,2.0,1,0.0,Medellín
1100000,55.0,55.0,2.0,2,1.0,Rionegro
1100000,50.0,50.0,2.0,1,0.0,Chía
1100000,26.0,26.0,1.0,1,0.0,Manizales
1100000,60.0,60.0,1.0,1,1.0,Barranquilla
1100000,45.0,45.0,2.0,2,1.0,Barranquilla
1100000,45.0,45.0,2.0,1,0.0,Barranquilla
1100000,50.0,50.0,3.0,1,1.0,Bogotá D.C.
1100000,55.0,55.0,3.0,2,0.0,Rionegro
1100000,57.0,57.0,2.0,2,0.0,La Estrella
1100000,30.0,30.0,1.0,1,1.0,Medellín
1100000,34.0,34.0,1.0,1,0.0,Medellín
1100000,68.0,68.0,2.0,2,1.0,Cali
1100000,55.0,55.0,2.0,1,0.0,Bogotá D.C.
1100000,80.0,80.0,2.0,1,1.0,Cali
1100000,67.0,67.0,3.0,2,0.0,Santa Marta
1100000,70.0,70.0,3.0,2,0.0,Bogotá D.C.
1100000,55.0,55.0,3.0,2,0.0,Bogotá D.C.
1100000,70.0,70.0,2.0,2,0.0,Cali
1100000,57.0,57.0,3.0,2,1.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Cota (Incluye Siberia)
1100000,45.0,45.0,3.0,1,0.0,Soacha
1100000,51.19,51.19,3.0,2,0.0,Barranquilla
1100000,66.0,66.0,2.0,1,1.0,Santa Marta
1100000,54.0,54.0,3.0,2,0.0,Bello
1100000,20.0,20.0,1.0,1,0.0,Bogotá D.C.
1100000,55.0,61.0,2.0,2,1.0,Tocancipá
1100000,72.0,72.0,3.0,2,0.0,Cundinamarca
1100000,50.0,50.0,2.0,1,0.0,Cundinamarca
1100000,44.0,45.0,3.0,2,0.0,Bogotá D.C.
1100000,70.0,70.0,3.0,1,0.0,Bello
1100000,45.0,45.0,2.0,2,0.0,Chía
1100000,27.0,27.0,1.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,3.0,2,0.0,Cali
1100000,98.0,98.0,3.0,2,0.0,Montería
1100000,60.0,60.0,3.0,2,0.0,Medellín
1100000,25.0,25.0,1.0,1,0.0,Medellín
1100000,86.0,84.0,3.0,2,1.0,Madrid
1100000,73.0,73.0,3.0,2,1.0,Cartagena de Indias
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,62.0,62.0,3.0,2,0.0,Bogotá D.C.
1100000,58.0,58.0,2.0,2,1.0,Barranquilla
1100000,30.9,30.9,1.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,3.0,2,0.0,Cali
1100000,50.0,50.0,3.0,1,0.0,Medellín
1100000,40.0,40.0,2.0,1,0.0,Bello
1100000,62.0,62.0,3.0,2,1.0,Cali
1100000,53.0,53.0,2.0,0,1.0,Rionegro
1100000,53.0,53.0,2.0,0,1.0,Rionegro
1100000,61.0,61.0,2.0,2,1.0,Bogotá D.C.
1100000,54.0,54.0,3.0,2,0.0,Bogotá D.C.
1100000,53.0,59.0,2.0,2,4.0,Cali
1100000,48.0,48.0,3.0,2,0.0,Rionegro
1100000,51.0,51.0,1.0,1,1.0,Barranquilla
1100000,70.0,70.0,3.0,2,1.0,Pereira
1100000,52.0,52.0,2.0,2,0.0,Rionegro
1100000,60.0,60.0,3.0,2,0.0,Barranquilla
1100000,65.0,65.0,2.0,2,1.0,Soledad
1100000,80.0,80.0,2.0,2,1.0,Bogotá D.C.
1100000,98.3,98.3,2.0,2,0.0,Montería
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,57.0,57.0,3.0,2,1.0,Zipaquira
1100000,44.0,55.0,2.0,1,1.0,La Calera
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,52.0,52.0,2.0,2,1.0,Pereira
1100000,57.0,55.0,3.0,2,1.0,Bogotá D.C.
1100000,45.0,45.0,2.0,2,1.0,Pereira
1100000,60.0,60.0,3.0,2,1.0,Pereira
1100000,65.0,65.0,2.0,2,1.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,0.0,Barranquilla
1100000,76.0,76.0,2.0,1,0.0,Barranquilla
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Cota (Incluye Siberia)
1100000,40.0,40.0,1.0,1,0.0,Barranquilla
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,75.0,75.0,3.0,2,1.0,Mosquera
1100000,80.0,80.0,3.0,1,0.0,Manizales
1100000,60.0,60.0,1.0,2,1.0,Pereira
1100000,40.0,40.0,1.0,2,1.0,Pereira
1100000,36.0,36.0,1.0,1,1.0,Bogotá D.C.
1100000,95.0,95.0,3.0,2,1.0,Barranquilla
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,40.0,40.0,1.0,1,0.0,Bogotá D.C.
1100000,71.0,71.0,3.0,2,1.0,Cartagena de Indias
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,76.0,76.0,2.0,1,0.0,Barranquilla
1100000,55.0,55.0,3.0,2,1.0,Bogotá D.C.
1100000,115.0,115.0,3.0,3,1.0,Pereira
1100000,36.0,36.0,1.0,2,1.0,Pereira
1100000,55.0,55.0,2.0,1,1.0,Pereira
1100000,72.0,72.0,2.0,2,1.0,Bogotá D.C.
1100000,46.0,46.0,1.0,2,1.0,Pereira
1100000,79.0,79.0,3.0,2,1.0,Pereira
1100000,40.0,40.0,1.0,1,1.0,Pereira
1100000,49.56,49.56,3.0,1,0.0,Manizales
1100000,60.0,60.0,3.0,2,0.0,Barranquilla
1100000,62.0,62.0,3.0,2,0.0,Madrid
1100000,56.0,56.0,2.0,1,0.0,Cartagena de Indias
1100000,84.0,84.0,3.0,2,0.0,Bogotá D.C.
1100000,50.0,60.0,3.0,2,0.0,Cali
1100000,60.0,60.0,3.0,2,0.0,Cali
1100000,52.0,52.0,2.0,1,0.0,Bogotá D.C.
1100000,90.0,90.0,2.0,2,1.0,Barranquilla
1100000,67.0,67.0,3.0,2,1.0,Mosquera
1100000,72.0,72.0,3.0,1,0.0,Medellín
1100000,44.6,44.6,1.0,1,0.0,Itagui
1100000,45.0,45.0,2.0,1,0.0,Medellín
1100000,36.0,36.0,1.0,1,1.0,Bogotá D.C.
1100000,80.0,80.0,3.0,2,1.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,0.0,Medellín
1100000,60.0,60.0,2.0,2,0.0,Cali
1100000,50.0,50.0,1.0,1,0.0,Bogotá D.C.
1100000,65.0,65.0,2.0,1,0.0,Bogotá D.C.
1100000,70.0,70.0,3.0,2,0.0,Medellín
1100000,27.0,27.0,1.0,1,0.0,Bogotá D.C.
1100000,70.0,70.0,2.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,54.0,54.0,3.0,2,1.0,Rionegro
1100000,50.0,57.0,3.0,2,1.0,Bogotá D.C.
1100000,25.0,25.0,1.0,1,0.0,Dos Quebradas
1100000,51.0,51.0,3.0,2,0.0,Cartagena de Indias
1100000,51.0,51.0,3.0,2,0.0,Cartagena de Indias
1100000,50.0,50.0,2.0,2,0.0,Bogotá D.C.
1100000,54.0,54.0,3.0,2,1.0,Mosquera
1100000,40.0,40.0,2.0,1,0.0,Bogotá D.C.
1100000,54.0,54.0,3.0,2,0.0,Bogotá D.C.
1100000,62.4,62.4,3.0,2,0.0,Bogotá D.C.
1100000,57.0,57.0,2.0,2,0.0,Barranquilla
1100000,90.0,90.0,3.0,2,0.0,Bello
1100000,55.0,55.0,2.0,1,0.0,Bogotá D.C.
1100000,48.0,48.0,3.0,1,0.0,Villavicencio
1100000,51.19,51.19,2.0,2,0.0,Barranquilla
1100000,60.0,60.0,2.0,1,0.0,Bello
1100000,52.0,52.0,2.0,2,1.0,Barranquilla
1100000,42.2,42.2,2.0,1,0.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,0.0,Bogotá D.C.
1100000,48.0,48.0,3.0,2,1.0,Rionegro
1100000,65.0,65.0,2.0,1,1.0,Barranquilla
1100000,52.0,52.0,2.0,2,1.0,Rionegro
1100000,17.0,17.0,1.0,1,1.0,Cundinamarca
1100000,54.0,54.0,2.0,2,1.0,Cali
1100000,35.0,35.0,1.0,1,0.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,45.0,45.0,2.0,1,0.0,Medellín
1100000,62.0,62.0,2.0,2,0.0,Rionegro
1100000,48.0,53.0,1.0,1,1.0,Bogotá D.C.
1100000,70.0,70.0,2.0,3,0.0,Medellín
1100000,46.0,46.0,3.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,1.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,57.0,60.0,3.0,2,0.0,Copacabana
1100000,55.0,55.0,2.0,1,0.0,Cali
1100000,56.0,56.0,2.0,2,1.0,Ricaurte
1100000,68.0,68.0,2.0,2,1.0,Cali
1100000,55.0,55.0,1.0,2,1.0,Barranquilla
1100000,75.0,75.0,3.0,2,1.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,30.0,30.0,1.0,1,0.0,Cali
1100000,58.0,58.0,3.0,2,1.0,Rionegro
1100000,52.0,52.0,3.0,0,0.0,Bello
1100000,50.0,50.0,3.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,2.0,2,0.0,Rionegro
1100000,46.0,46.0,1.0,1,1.0,Guarne
1100000,60.0,60.0,2.0,2,0.0,Cali
1100000,65.0,65.0,2.0,1,1.0,Barranquilla
1100000,44.29,48.41,2.0,2,0.0,Rionegro
1100000,60.0,60.0,3.0,2,0.0,Madrid
1100000,70.0,70.0,3.0,1,2.0,Medellín
1100000,65.0,65.0,3.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,3.0,2,0.0,Cali
1100000,62.0,62.0,2.0,2,1.0,Bogotá D.C.
1100000,67.0,67.0,3.0,2,0.0,Bogotá D.C.
1100000,58.0,60.0,3.0,2,0.0,Barranquilla
1100000,38.0,38.0,1.0,1,0.0,Medellín
1100000,70.0,70.0,3.0,1,0.0,Bogotá D.C.
1100000,32.0,40.0,1.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,3.0,1,1.0,Bogotá D.C.
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,2.0,2,0.0,La Estrella
1100000,25.0,25.0,1.0,1,0.0,Medellín
1100000,50.0,50.0,2.0,2,0.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,0.0,Medellín
1100000,30.0,30.0,1.0,1,1.0,Medellín
1100000,58.0,58.0,3.0,2,0.0,Bello
1100000,65.0,65.0,2.0,1,0.0,Medellín
1100000,65.0,65.0,2.0,2,0.0,Cali
1100000,54.0,54.0,2.0,1,0.0,Medellín
1100000,37.0,40.0,2.0,1,0.0,Bogotá D.C.
1100000,75.0,75.0,3.0,1,1.0,Barranquilla
1100000,60.0,60.0,3.0,2,0.0,Cali
1100000,60.0,60.0,3.0,2,1.0,Bogotá D.C.
1100000,60.0,60.0,3.0,1,0.0,Medellín
1100000,39.0,39.0,2.0,1,0.0,Bogotá D.C.
1100000,38.0,38.0,1.0,1,1.0,Pereira
1100000,55.0,55.0,3.0,2,1.0,Bello
1100000,80.0,80.0,3.0,2,0.0,Bogotá D.C.
1100000,120.0,120.0,2.0,1,0.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,54.0,54.0,2.0,1,1.0,Medellín
1100000,70.0,70.0,3.0,2,1.0,Bogotá D.C.
1100000,56.0,56.0,3.0,2,0.0,Cali
1100000,27.0,27.0,1.0,1,1.0,Cajicá
1100000,70.0,70.0,2.0,1,1.0,Barranquilla
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,110.0,110.0,2.0,2,0.0,Barranquilla
1100000,65.0,65.0,3.0,1,0.0,Bogotá D.C.
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,64.0,64.0,2.0,2,0.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,40.0,40.0,2.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,2.0,2,1.0,Dos Quebradas
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,28.0,28.0,1.0,1,0.0,Cali
1100000,76.0,76.0,2.0,1,1.0,Barranquilla
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,55.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,140.0,140.0,2.0,2,0.0,Barranquilla
1100000,48.0,48.0,1.0,2,1.0,Pereira
1100000,72.0,72.0,3.0,2,1.0,Pereira
1100000,36.0,36.0,1.0,1,1.0,Bogotá D.C.
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,110.0,110.0,2.0,1,1.0,Pereira
1100000,58.0,58.0,2.0,2,4.0,Barranquilla
1100000,53.0,53.0,1.0,1,1.0,Pereira
1100000,43.0,43.0,1.0,1,1.0,Pereira
1100000,60.0,60.0,1.0,2,1.0,Bogotá D.C.
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,75.0,75.0,3.0,2,1.0,Pereira
1100000,35.0,35.0,1.0,1,1.0,Pereira
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,45.0,45.0,1.0,2,1.0,Bogotá D.C.
1100000,40.0,40.0,1.0,1,1.0,Cota (Incluye Siberia)
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,72.0,72.0,2.0,2,1.0,Bogotá D.C.
1100000,65.0,65.0,2.0,2,1.0,Cartagena de Indias
1100000,50.0,50.0,1.0,1,1.0,Bogotá D.C.
1100000,42.0,42.0,1.0,2,1.0,Bogotá D.C.
1100000,72.0,72.0,3.0,2,1.0,Bogotá D.C.
1100000,77.25,77.25,3.0,2,0.0,Montería
1100000,25.0,25.0,1.0,1,1.0,Pereira
1100000,48.0,49.0,2.0,1,0.0,Bogotá D.C.
1100000,60.0,60.0,3.0,2,0.0,Zipaquira
1100000,54.0,54.0,2.0,2,0.0,La Estrella
1100000,70.0,70.0,1.0,1,0.0,Cali
1100000,61.0,61.0,3.0,2,1.0,Cali
1100000,104.0,104.0,3.0,3,0.0,Montería
1100000,80.0,80.0,3.0,2,0.0,Pereira
1100000,100.0,100.0,3.0,3,1.0,Pereira
1100000,51.0,51.0,2.0,2,0.0,Chía
1100000,43.0,43.0,1.0,1,1.0,Manizales
1100000,4.35,60.7,3.0,2,1.0,Pereira
1100000,45.0,45.0,2.0,1,0.0,Medellín
1100000,51.0,51.0,2.0,2,0.0,Barranquilla
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,80.0,80.0,4.0,2,0.0,Cali
1100000,130.0,130.0,3.0,3,1.0,Cali
1100000,68.0,70.0,3.0,2,1.0,Zipaquira
1100000,90.0,90.0,2.0,2,0.0,Tocancipá
1100000,25.0,25.0,1.0,1,1.0,Cartagena de Indias
1100000,53.0,57.82,2.0,2,0.0,Barranquilla
1100000,38.0,38.0,1.0,1,0.0,Bogotá D.C.
1100000,67.0,67.0,2.0,3,1.0,Madrid
1100000,46.0,46.0,2.0,2,0.0,Bogotá D.C.
1100000,52.0,52.0,2.0,2,0.0,Bogotá D.C.
1100000,79.0,79.0,3.0,2,0.0,Barranquilla
1100000,33.0,33.0,2.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,2.0,2,0.0,La Ceja
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,52.0,52.0,2.0,2,0.0,Rionegro
1100000,150.0,150.0,4.0,2,1.0,Cali
1100000,85.0,85.0,3.0,2,1.0,Pereira
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,51.0,51.0,3.0,2,0.0,Cartagena de Indias
1100000,50.0,50.0,3.0,2,0.0,Bogotá D.C.
1100000,49.0,49.0,2.0,2,0.0,Medellín
1100000,45.0,45.0,1.0,1,0.0,Medellín
1100000,36.0,36.0,1.0,1,1.0,Bogotá D.C.
1100000,71.0,71.0,3.0,2,1.0,Cartagena de Indias
1100000,60.0,60.0,3.0,2,0.0,Cali
1100000,51.19,51.19,3.0,2,0.0,Barranquilla
1100000,54.0,54.0,3.0,2,0.0,Rionegro
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,62.0,62.0,3.0,2,1.0,Pereira
1100000,50.0,50.0,1.0,2,1.0,Pereira
1100000,36.0,36.0,1.0,1,1.0,Bogotá D.C.
1100000,50.0,50.0,1.0,2,1.0,Pereira
1100000,110.0,130.0,2.0,1,0.0,Bogotá D.C.
1100000,52.69,52.69,2.0,2,0.0,Barranquilla
1100000,48.0,48.0,2.0,1,0.0,Bogotá D.C.
1100000,57.0,57.0,2.0,2,0.0,Barranquilla
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,61.0,61.0,3.0,2,0.0,Barranquilla
1100000,22.0,22.0,1.0,1,1.0,Barranquilla
1100000,65.0,65.0,3.0,2,0.0,Cali
1100000,40.0,40.0,2.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,1.0,1,0.0,Barranquilla
1100000,55.0,55.0,3.0,2,1.0,Mosquera
1100000,40.0,40.0,1.0,1,0.0,Medellín
1100000,45.0,45.0,2.0,2,0.0,Medellín
1100000,35.0,35.0,1.0,1,0.0,Bogotá D.C.
1100000,45.0,45.0,3.0,1,0.0,Bogotá D.C.
1100000,69.0,75.0,2.0,2,1.0,Sogamoso
1100000,46.0,46.0,2.0,2,0.0,Bogotá D.C.
1100000,56.0,56.0,3.0,2,0.0,Bogotá D.C.
1100000,54.0,54.0,2.0,2,0.0,Chía
1100000,58.0,58.0,2.0,2,0.0,Barranquilla
1100000,64.0,64.0,2.0,1,1.0,Barranquilla
1100000,30.0,30.0,1.0,1,1.0,Bogotá D.C.
1100000,50.0,50.0,3.0,1,0.0,Envigado
1100000,30.0,30.0,1.0,1,0.0,Cali
1100000,78.0,78.0,3.0,2,1.0,Cartagena de Indias
1100000,40.0,45.0,2.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,2.0,0,1.0,Rionegro
1100000,56.0,56.0,3.0,2,1.0,Pereira
1100000,69.5,60.5,2.0,2,1.0,Ibagué
1100000,35.0,35.0,1.0,1,1.0,Bogotá D.C.
1100000,46.0,46.0,3.0,1,0.0,Bogotá D.C.
1100000,78.0,78.0,3.0,2,1.0,Ibagué
1100000,60.0,60.0,2.0,1,0.0,Bogotá D.C.
1100000,50.0,50.0,2.0,1,1.0,Bogotá D.C.
1100000,65.0,65.0,2.0,1,0.0,Bogotá D.C.
1100000,26.62,56.89,3.0,2,0.0,Bogotá D.C.
1100000,37.0,37.0,2.0,1,0.0,Manizales
1100000,40.0,40.0,2.0,1,0.0,Bello
1100000,42.0,42.0,1.0,2,1.0,Bogotá D.C.
1100000,50.0,50.0,2.0,1,0.0,Bogotá D.C.
1100000,70.0,70.0,2.0,1,0.0,Bogotá D.C.
1100000,55.0,55.0,2.0,2,1.0,Rionegro
1100000,45.0,45.0,1.0,1,0.0,Envigado
1100000,42.0,42.0,2.0,0,1.0,Bello
1100000,57.0,57.0,3.0,2,0.0,Cali
1100000,45.0,45.0,1.0,1,0.0,Medellín
1100000,60.0,60.0,3.0,2,0.0,Bello
1100000,60.0,60.0,3.0,2,1.0,Jamundi
1100000,65.0,65.0,2.0,1,0.0,Medellín
1100000,65.0,65.0,2.0,2,1.0,Cali
1100000,58.0,58.0,2.0,2,1.0,Barranquilla
1100000,49.0,49.0,3.0,1,0.0,Barranquilla
1100000,62.0,62.0,3.0,2,0.0,Barranquilla
1100000,57.0,57.0,2.0,2,0.0,La Estrella
1100000,46.0,46.0,1.0,2,1.0,Sabaneta
1100000,62.0,60.0,2.0,1,1.0,Bogotá D.C.
1100000,80.0,80.0,3.0,2,1.0,Pereira
1100000,58.0,58.0,1.0,1,0.0,Medellín
1100000,60.0,60.0,2.0,2,1.0,Cali
1100000,59.0,100.0,2.0,2,1.0,Villavicencio
1100000,30.0,30.0,1.0,1,0.0,Medellín
1100000,54.0,58.0,3.0,2,1.0,Cajicá
1100000,60.0,60.0,2.0,2,1.0,Cali
1100000,24.0,24.0,1.0,1,0.0,Bogotá D.C.
1100000,65.0,65.0,3.0,2,0.0,Cali
1100000,25.0,25.0,1.0,1,1.0,Villa De Leyva
1100000,90.0,100.0,2.0,2,0.0,Bogotá D.C.
1100000,42.0,42.0,2.0,1,0.0,Bogotá D.C.
1100000,55.0,55.0,3.0,2,0.0,Bogotá D.C.
1100000,53.0,53.0,2.0,0,1.0,Rionegro
1100000,53.0,53.0,2.0,0,1.0,Rionegro
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,58.0,58.0,2.0,1,1.0,Pereira
1100000,50.0,50.0,1.0,1,1.0,Bogotá D.C.
1100000,80.0,80.0,3.0,1,0.0,Manizales
1100000,56.0,56.0,2.0,2,1.0,Bogotá D.C.
1100000,60.0,60.0,3.0,2,0.0,San Antonio de Prado
1100000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
1100000,45.0,45.0,2.0,2,0.0,Medellín
1100000,30.0,30.0,1.0,1,1.0,Medellín
1098100,36.0,39.0,1.0,1,0.0,Bogotá D.C.
1096000,66.0,66.0,3.0,2,0.0,Bogotá D.C.
1096000,66.0,66.0,3.0,2,0.0,Bogotá D.C.
1091000,64.0,64.0,3.0,2,1.0,Zipaquira
1091000,34.0,34.0,1.0,1,1.0,Bogotá D.C.
1091000,64.0,64.0,3.0,2,1.0,Zipaquira
1090000,48.0,48.0,2.0,2,0.0,Pereira
1090000,37.0,37.0,2.0,1,0.0,Bogotá D.C.
1090000,111.0,111.0,3.0,3,1.0,Cali
1090000,48.0,48.0,2.0,2,0.0,Pereira
1090000,48.0,48.0,2.0,2,0.0,Pereira
1090000,48.0,48.0,2.0,2,0.0,Pereira
1090000,42.0,42.0,1.0,1,1.0,Bogotá D.C.
1090000,55.0,55.0,3.0,2,0.0,Bogotá D.C.
1088000,82.0,82.0,2.0,1,0.0,Barranquilla
1086000,40.0,40.0,2.0,1,0.0,Bogotá D.C.
1086000,40.0,40.0,2.0,1,0.0,Bogotá D.C.
1086000,40.0,40.0,2.0,1,0.0,Bogotá D.C.
1085000,55.0,55.0,3.0,2,0.0,Bogotá D.C.
1084000,57.0,57.0,3.0,2,1.0,Dos Quebradas
1084000,46.0,48.0,3.0,2,0.0,Bogotá D.C.
